Date,Index Value,Year,Month
2019-08-14,43.87,2019,8
2019-08-15,50.54,2019,8
2019-08-16,50.18,2019,8
2019-08-17,52.17,2019,8
2019-08-18,54.11,2019,8
2019-08-19,55.32,2019,8
2019-08-20,53.06,2019,8
2019-08-21,49.77,2019,8
2019-08-22,49.06,2019,8
2019-08-23,47.07,2019,8
2019-08-24,47.53,2019,8
2019-08-25,47.33,2019,8
2019-08-26,47.96,2019,8
2019-08-27,46.87,2019,8
2019-08-28,44.32,2019,8
2019-08-29,41.53,2019,8
2019-08-30,39.21,2019,8
2019-08-31,40.55,2019,8
2019-09-01,-0.17,2019,9
2019-09-02,2.28,2019,9
2019-09-03,2.47,2019,9
2019-09-04,3.57,2019,9
2019-09-05,8.69,2019,9
2019-09-06,11.54,2019,9
2019-09-07,13.03,2019,9
2019-09-08,18.79,2019,9
2019-09-09,23.54,2019,9
2019-09-10,26.38,2019,9
2019-09-11,26.98,2019,9
2019-09-12,30.49,2019,9
2019-09-13,37.27,2019,9
2019-09-14,40.06,2019,9
2019-09-15,39.71,2019,9
2019-09-16,39.73,2019,9
2019-09-17,39.6,2019,9
2019-09-18,41.68,2019,9
2019-09-19,43.32,2019,9
2019-09-20,43.45,2019,9
2019-09-21,39.98,2019,9
2019-09-22,39.13,2019,9
2019-09-23,40.95,2019,9
2019-09-24,46.97,2019,9
2019-09-25,53.2,2019,9
2019-09-26,59.39,2019,9
2019-09-27,66.69,2019,9
2019-09-28,73.9,2019,9
2019-09-29,83.0,2019,9
2019-09-30,90.65,2019,9
2019-10-01,1.95,2019,10
2019-10-02,2.09,2019,10
2019-10-03,0.37,2019,10
2019-10-04,-0.32,2019,10
2019-10-05,-1.99,2019,10
2019-10-06,-3.18,2019,10
2019-10-07,-3.15,2019,10
2019-10-08,-3.12,2019,10
2019-10-09,-3.68,2019,10
2019-10-10,-3.24,2019,10
2019-10-11,-4.16,2019,10
2019-10-12,-5.18,2019,10
2019-10-13,-6.8,2019,10
2019-10-14,-8.22,2019,10
2019-10-15,-9.28,2019,10
2019-10-16,-9.08,2019,10
2019-10-17,-8.71,2019,10
2019-10-18,-8.09,2019,10
2019-10-19,-6.16,2019,10
2019-10-20,-3.34,2019,10
2019-10-21,2.06,2019,10
2019-10-22,6.15,2019,10
2019-10-23,9.08,2019,10
2019-10-24,16.86,2019,10
2019-10-25,23.65,2019,10
2019-10-26,29.73,2019,10
2019-10-27,32.54,2019,10
2019-10-28,32.84,2019,10
2019-10-29,32.02,2019,10
2019-10-30,34.52,2019,10
2019-10-31,37.02,2019,10
2019-11-01,-0.36,2019,11
2019-11-02,-0.07,2019,11
2019-11-03,-0.63,2019,11
2019-11-04,-0.99,2019,11
2019-11-05,-1.84,2019,11
2019-11-06,-2.66,2019,11
2019-11-07,-2.08,2019,11
2019-11-08,1.03,2019,11
2019-11-09,2.22,2019,11
2019-11-10,3.45,2019,11
2019-11-11,3.2,2019,11
2019-11-12,2.71,2019,11
2019-11-13,1.69,2019,11
2019-11-14,1.75,2019,11
2019-11-15,3.14,2019,11
2019-11-16,3.72,2019,11
2019-11-17,3.35,2019,11
2019-11-18,2.32,2019,11
2019-11-19,2.21,2019,11
2019-11-20,1.93,2019,11
2019-11-21,1.77,2019,11
2019-11-22,1.64,2019,11
2019-11-23,2.24,2019,11
2019-11-24,1.54,2019,11
2019-11-25,1.09,2019,11
2019-11-26,0.48,2019,11
2019-11-27,1.13,2019,11
2019-11-28,3.68,2019,11
2019-11-29,4.27,2019,11
2019-11-30,4.97,2019,11
2019-12-01,2.52,2019,12
2019-12-02,4.12,2019,12
2019-12-03,5.15,2019,12
2019-12-04,4.72,2019,12
2019-12-05,4.23,2019,12
2019-12-06,3.79,2019,12
2019-12-07,3.33,2019,12
2019-12-08,2.96,2019,12
2019-12-09,2.05,2019,12
2019-12-10,1.48,2019,12
2019-12-11,0.92,2019,12
2019-12-12,0.4,2019,12
2019-12-13,5.11,2019,12
2019-12-14,9.58,2019,12
2019-12-15,9.94,2019,12
2019-12-16,9.62,2019,12
2019-12-17,9.2,2019,12
2019-12-18,8.84,2019,12
2019-12-19,8.33,2019,12
2019-12-20,7.85,2019,12
2019-12-21,8.33,2019,12
2019-12-22,8.05,2019,12
2019-12-23,7.68,2019,12
2019-12-24,7.44,2019,12
2019-12-25,7.42,2019,12
2019-12-26,7.28,2019,12
2019-12-27,7.12,2019,12
2019-12-28,6.73,2019,12
2019-12-29,6.34,2019,12
2019-12-30,5.86,2019,12
2019-12-31,5.53,2019,12
2020-01-01,-0.15,2020,1
2020-01-02,0.69,2020,1
2020-01-03,2.67,2020,1
2020-01-04,5.19,2020,1
2020-01-05,5.75,2020,1
2020-01-06,6.35,2020,1
2020-01-07,7.46,2020,1
2020-01-08,8.17,2020,1
2020-01-09,10.74,2020,1
2020-01-10,10.43,2020,1
2020-01-11,10.08,2020,1
2020-01-12,9.61,2020,1
2020-01-13,10.99,2020,1
2020-01-14,14.04,2020,1
2020-01-15,13.55,2020,1
2020-01-16,14.13,2020,1
2020-01-17,14.88,2020,1
2020-01-18,14.77,2020,1
2020-01-19,14.68,2020,1
2020-01-20,14.59,2020,1
2020-01-21,14.36,2020,1
2020-01-22,13.93,2020,1
2020-01-23,13.56,2020,1
2020-01-24,13.17,2020,1
2020-01-25,12.77,2020,1
2020-01-26,12.19,2020,1
2020-01-27,11.54,2020,1
2020-01-28,11.1,2020,1
2020-01-29,12.18,2020,1
2020-01-30,12.0,2020,1
2020-01-31,11.83,2020,1
2020-02-01,-0.23,2020,2
2020-02-02,-0.6,2020,2
2020-02-03,-1.0,2020,2
2020-02-04,-1.49,2020,2
2020-02-05,-1.53,2020,2
2020-02-06,-1.87,2020,2
2020-02-07,-2.1,2020,2
2020-02-08,-2.38,2020,2
2020-02-09,-2.63,2020,2
2020-02-10,-3.42,2020,2
2020-02-11,-4.49,2020,2
2020-02-12,-5.27,2020,2
2020-02-13,-6.06,2020,2
2020-02-14,-7.11,2020,2
2020-02-15,-8.3,2020,2
2020-02-16,-9.44,2020,2
2020-02-17,-10.35,2020,2
2020-02-18,-11.24,2020,2
2020-02-19,-12.24,2020,2
2020-02-20,-12.98,2020,2
2020-02-21,-13.1,2020,2
2020-02-22,-12.73,2020,2
2020-02-23,-13.27,2020,2
2020-02-24,-12.99,2020,2
2020-02-25,-12.67,2020,2
2020-02-26,-11.74,2020,2
2020-02-27,-11.89,2020,2
2020-02-28,-12.86,2020,2
2020-02-29,-12.38,2020,2
2020-03-01,0.05,2020,3
2020-03-02,-0.53,2020,3
2020-03-03,-1.15,2020,3
2020-03-04,-0.89,2020,3
2020-03-05,-0.5,2020,3
2020-03-06,2.2,2020,3
2020-03-07,6.23,2020,3
2020-03-08,7.22,2020,3
2020-03-09,7.08,2020,3
2020-03-10,6.31,2020,3
2020-03-11,5.93,2020,3
2020-03-12,7.19,2020,3
2020-03-13,8.38,2020,3
2020-03-14,10.72,2020,3
2020-03-15,11.64,2020,3
2020-03-16,11.68,2020,3
2020-03-17,11.04,2020,3
2020-03-18,10.33,2020,3
2020-03-19,9.84,2020,3
2020-03-20,10.57,2020,3
2020-03-21,10.21,2020,3
2020-03-22,10.51,2020,3
2020-03-23,10.02,2020,3
2020-03-24,9.31,2020,3
2020-03-25,9.0,2020,3
2020-03-26,8.74,2020,3
2020-03-27,9.66,2020,3
2020-03-28,12.05,2020,3
2020-03-29,11.74,2020,3
2020-03-30,10.83,2020,3
2020-03-31,9.88,2020,3
2020-04-01,0.01,2020,4
2020-04-02,-0.22,2020,4
2020-04-03,-0.92,2020,4
2020-04-04,-1.91,2020,4
2020-04-05,-3.04,2020,4
2020-04-06,-3.48,2020,4
2020-04-07,-4.42,2020,4
2020-04-08,-4.3,2020,4
2020-04-09,-5.17,2020,4
2020-04-10,-5.0,2020,4
2020-04-11,-5.82,2020,4
2020-04-12,-6.68,2020,4
2020-04-13,-8.08,2020,4
2020-04-14,-9.49,2020,4
2020-04-15,-10.26,2020,4
2020-04-16,-10.55,2020,4
2020-04-17,-11.04,2020,4
2020-04-18,-10.75,2020,4
2020-04-19,-9.98,2020,4
2020-04-20,-8.58,2020,4
2020-04-21,-8.13,2020,4
2020-04-22,-7.39,2020,4
2020-04-23,-7.69,2020,4
2020-04-24,-6.53,2020,4
2020-04-25,-5.15,2020,4
2020-04-26,-4.09,2020,4
2020-04-27,-0.82,2020,4
2020-04-28,-0.43,2020,4
2020-04-29,1.23,2020,4
2020-04-30,0.82,2020,4
2020-05-01,-0.4,2020,5
2020-05-02,0.0,2020,5
2020-05-03,-0.27,2020,5
2020-05-04,-0.38,2020,5
2020-05-05,-0.22,2020,5
2020-05-06,0.52,2020,5
2020-05-07,0.66,2020,5
2020-05-08,0.71,2020,5
2020-05-09,-0.1,2020,5
2020-05-10,-1.13,2020,5
2020-05-11,-1.66,2020,5
2020-05-12,-3.2,2020,5
2020-05-13,-3.46,2020,5
2020-05-14,-3.1,2020,5
2020-05-15,-3.4,2020,5
2020-05-16,-3.43,2020,5
2020-05-17,-3.81,2020,5
2020-05-18,-5.19,2020,5
2020-05-19,-6.89,2020,5
2020-05-20,-7.25,2020,5
2020-05-21,-4.38,2020,5
2020-05-22,-1.47,2020,5
2020-05-23,-0.59,2020,5
2020-05-24,1.48,2020,5
2020-05-25,4.43,2020,5
2020-05-26,6.92,2020,5
2020-05-27,8.23,2020,5
2020-05-28,7.39,2020,5
2020-05-29,6.94,2020,5
2020-05-30,9.04,2020,5
2020-05-31,10.45,2020,5
2020-06-01,3.49,2020,6
2020-06-02,8.46,2020,6
2020-06-03,13.74,2020,6
2020-06-04,16.7,2020,6
2020-06-05,21.03,2020,6
2020-06-06,23.2,2020,6
2020-06-07,21.96,2020,6
2020-06-08,19.71,2020,6
2020-06-09,16.82,2020,6
2020-06-10,13.64,2020,6
2020-06-11,15.72,2020,6
2020-06-12,15.76,2020,6
2020-06-13,16.67,2020,6
2020-06-14,17.58,2020,6
2020-06-15,17.58,2020,6
2020-06-16,19.17,2020,6
2020-06-17,21.16,2020,6
2020-06-18,23.08,2020,6
2020-06-19,22.26,2020,6
2020-06-20,20.67,2020,6
2020-06-21,19.9,2020,6
2020-06-22,21.2,2020,6
2020-06-23,20.81,2020,6
2020-06-24,21.19,2020,6
2020-06-25,22.63,2020,6
2020-06-26,27.49,2020,6
2020-06-27,30.31,2020,6
2020-06-28,30.14,2020,6
2020-06-29,27.89,2020,6
2020-06-30,25.71,2020,6
2020-07-01,-2.59,2020,7
2020-07-02,-5.29,2020,7
2020-07-03,-6.1,2020,7
2020-07-04,-6.87,2020,7
2020-07-05,-4.52,2020,7
2020-07-06,-0.41,2020,7
2020-07-07,3.13,2020,7
2020-07-08,4.18,2020,7
2020-07-09,7.27,2020,7
2020-07-10,13.03,2020,7
2020-07-11,14.93,2020,7
2020-07-12,14.93,2020,7
2020-07-13,15.8,2020,7
2020-07-14,14.54,2020,7
2020-07-15,15.64,2020,7
2020-07-16,15.64,2020,7
2020-07-17,12.23,2020,7
2020-07-18,8.08,2020,7
2020-07-19,6.76,2020,7
2020-07-20,6.76,2020,7
2020-07-21,7.92,2020,7
2020-07-22,8.64,2020,7
2020-07-23,6.57,2020,7
2020-07-24,4.12,2020,7
2020-07-25,-0.62,2020,7
2020-07-26,-7.48,2020,7
2020-07-27,-14.22,2020,7
2020-07-28,-19.9,2020,7
2020-07-29,-18.88,2020,7
2020-07-30,-15.71,2020,7
2020-07-31,-16.53,2020,7
2020-08-01,-1.97,2020,8
2020-08-02,-5.98,2020,8
2020-08-03,-9.93,2020,8
2020-08-04,-11.16,2020,8
2020-08-05,-5.93,2020,8
2020-08-06,-2.98,2020,8
2020-08-07,-2.67,2020,8
2020-08-08,-3.77,2020,8
2020-08-09,-1.12,2020,8
2020-08-10,3.9,2020,8
2020-08-11,4.74,2020,8
2020-08-12,6.41,2020,8
2020-08-13,9.97,2020,8
2020-08-14,14.9,2020,8
2020-08-15,18.62,2020,8
2020-08-16,22.85,2020,8
2020-08-17,25.19,2020,8
2020-08-18,25.86,2020,8
2020-08-19,26.36,2020,8
2020-08-20,32.43,2020,8
2020-08-21,37.54,2020,8
2020-08-22,41.1,2020,8
2020-08-23,42.28,2020,8
2020-08-24,44.02,2020,8
2020-08-25,42.16,2020,8
2020-08-26,42.59,2020,8
2020-08-27,44.3,2020,8
2020-08-28,48.46,2020,8
2020-08-29,51.23,2020,8
2020-08-30,55.32,2020,8
2020-08-31,56.63,2020,8
2020-09-01,-2.49,2020,9
2020-09-02,-5.25,2020,9
2020-09-03,-8.25,2020,9
2020-09-04,-11.77,2020,9
2020-09-05,-15.4,2020,9
2020-09-06,-19.05,2020,9
2020-09-07,-17.63,2020,9
2020-09-08,-19.44,2020,9
2020-09-09,-22.53,2020,9
2020-09-10,-24.24,2020,9
2020-09-11,-23.08,2020,9
2020-09-12,-22.59,2020,9
2020-09-13,-20.61,2020,9
2020-09-14,-17.27,2020,9
2020-09-15,-15.59,2020,9
2020-09-16,-13.75,2020,9
2020-09-17,-12.83,2020,9
2020-09-18,-12.45,2020,9
2020-09-19,-12.89,2020,9
2020-09-20,-12.82,2020,9
2020-09-21,-9.83,2020,9
2020-09-22,-5.26,2020,9
2020-09-23,2.18,2020,9
2020-09-24,7.1,2020,9
2020-09-25,10.59,2020,9
2020-09-26,17.07,2020,9
2020-09-27,18.18,2020,9
2020-09-28,15.46,2020,9
2020-09-29,12.52,2020,9
2020-09-30,12.3,2020,9
2020-10-01,-0.39,2020,10
2020-10-02,-2.02,2020,10
2020-10-03,-3.95,2020,10
2020-10-04,-4.95,2020,10
2020-10-05,-6.44,2020,10
2020-10-06,-7.26,2020,10
2020-10-07,-6.29,2020,10
2020-10-08,-7.78,2020,10
2020-10-09,-9.69,2020,10
2020-10-10,-9.3,2020,10
2020-10-11,-7.59,2020,10
2020-10-12,-6.6,2020,10
2020-10-13,-4.17,2020,10
2020-10-14,0.15,2020,10
2020-10-15,2.99,2020,10
2020-10-16,2.51,2020,10
2020-10-17,1.43,2020,10
2020-10-18,1.07,2020,10
2020-10-19,0.77,2020,10
2020-10-20,1.02,2020,10
2020-10-21,1.59,2020,10
2020-10-22,1.87,2020,10
2020-10-23,2.48,2020,10
2020-10-24,4.0,2020,10
2020-10-25,3.84,2020,10
2020-10-26,3.01,2020,10
2020-10-27,1.67,2020,10
2020-10-28,0.0,2020,10
2020-10-29,-1.28,2020,10
2020-10-30,-3.16,2020,10
2020-10-31,-4.84,2020,10
2020-11-01,-1.38,2020,11
2020-11-02,-2.67,2020,11
2020-11-03,-3.48,2020,11
2020-11-04,-4.01,2020,11
2020-11-05,-4.27,2020,11
2020-11-06,-4.33,2020,11
2020-11-07,-5.39,2020,11
2020-11-08,-6.12,2020,11
2020-11-09,-7.37,2020,11
2020-11-10,-8.64,2020,11
2020-11-11,-9.55,2020,11
2020-11-12,-9.36,2020,11
2020-11-13,-9.19,2020,11
2020-11-14,-8.64,2020,11
2020-11-15,-8.3,2020,11
2020-11-16,-5.8,2020,11
2020-11-17,-4.87,2020,11
2020-11-18,-4.21,2020,11
2020-11-19,-4.27,2020,11
2020-11-20,-4.4,2020,11
2020-11-21,-4.8,2020,11
2020-11-22,-5.5,2020,11
2020-11-23,-6.26,2020,11
2020-11-24,-6.14,2020,11
2020-11-25,-5.44,2020,11
2020-11-26,-0.96,2020,11
2020-11-27,3.72,2020,11
2020-11-28,4.13,2020,11
2020-11-29,3.88,2020,11
2020-11-30,3.41,2020,11
2020-12-01,-0.7,2020,12
2020-12-02,-1.24,2020,12
2020-12-03,-1.24,2020,12
2020-12-04,0.29,2020,12
2020-12-05,2.03,2020,12
2020-12-06,3.7,2020,12
2020-12-07,4.17,2020,12
2020-12-08,4.93,2020,12
2020-12-09,5.88,2020,12
2020-12-10,6.42,2020,12
2020-12-11,6.42,2020,12
2020-12-12,6.16,2020,12
2020-12-13,7.33,2020,12
2020-12-14,7.06,2020,12
2020-12-15,6.4,2020,12
2020-12-16,5.93,2020,12
2020-12-17,6.27,2020,12
2020-12-18,6.65,2020,12
2020-12-19,6.74,2020,12
2020-12-20,6.76,2020,12
2020-12-21,6.4,2020,12
2020-12-22,6.05,2020,12
2020-12-23,5.77,2020,12
2020-12-24,5.54,2020,12
2020-12-25,5.46,2020,12
2020-12-26,5.05,2020,12
2020-12-27,4.75,2020,12
2020-12-28,4.37,2020,12
2020-12-29,4.15,2020,12
2020-12-30,3.81,2020,12
2020-12-31,3.27,2020,12
2021-01-01,0.03,2021,1
2021-01-02,-0.37,2021,1
2021-01-03,-0.16,2021,1
2021-01-04,1.29,2021,1
2021-01-05,3.3,2021,1
2021-01-06,6.21,2021,1
2021-01-07,9.8,2021,1
2021-01-08,9.88,2021,1
2021-01-09,10.37,2021,1
2021-01-10,10.35,2021,1
2021-01-11,10.57,2021,1
2021-01-12,10.87,2021,1
2021-01-13,11.32,2021,1
2021-01-14,11.74,2021,1
2021-01-15,11.68,2021,1
2021-01-16,11.58,2021,1
2021-01-17,10.73,2021,1
2021-01-18,10.14,2021,1
2021-01-19,9.71,2021,1
2021-01-20,9.62,2021,1
2021-01-21,9.63,2021,1
2021-01-22,8.9,2021,1
2021-01-23,8.56,2021,1
2021-01-24,9.49,2021,1
2021-01-25,9.1,2021,1
2021-01-26,8.5,2021,1
2021-01-27,7.84,2021,1
2021-01-28,7.08,2021,1
2021-01-29,6.6,2021,1
2021-01-30,6.01,2021,1
2021-01-31,5.37,2021,1
2021-02-01,-0.39,2021,2
2021-02-02,-1.0,2021,2
2021-02-03,-1.28,2021,2
2021-02-04,-1.63,2021,2
2021-02-05,-1.73,2021,2
2021-02-06,-1.84,2021,2
2021-02-07,-2.67,2021,2
2021-02-08,-3.86,2021,2
2021-02-09,-4.68,2021,2
2021-02-10,-5.6,2021,2
2021-02-11,-6.67,2021,2
2021-02-12,-7.71,2021,2
2021-02-13,-8.57,2021,2
2021-02-14,-9.63,2021,2
2021-02-15,-10.86,2021,2
2021-02-16,-11.9,2021,2
2021-02-17,-11.9,2021,2
2021-02-18,-12.54,2021,2
2021-02-19,-12.67,2021,2
2021-02-20,-12.78,2021,2
2021-02-21,-12.49,2021,2
2021-02-22,-12.59,2021,2
2021-02-23,-12.99,2021,2
2021-02-24,-13.68,2021,2
2021-02-25,-14.96,2021,2
2021-02-26,-16.09,2021,2
2021-02-27,-15.95,2021,2
2021-02-28,-15.91,2021,2
2021-03-01,-0.62,2021,3
2021-03-02,-1.73,2021,3
2021-03-03,-2.53,2021,3
2021-03-04,-3.09,2021,3
2021-03-05,-3.69,2021,3
2021-03-06,-4.3,2021,3
2021-03-07,-4.39,2021,3
2021-03-08,-4.43,2021,3
2021-03-09,-4.6,2021,3
2021-03-10,-5.39,2021,3
2021-03-11,-4.92,2021,3
2021-03-12,-4.14,2021,3
2021-03-13,-2.59,2021,3
2021-03-14,-3.26,2021,3
2021-03-15,-3.8,2021,3
2021-03-16,-4.88,2021,3
2021-03-17,-5.56,2021,3
2021-03-18,-6.35,2021,3
2021-03-19,-7.11,2021,3
2021-03-20,-7.58,2021,3
2021-03-21,-8.26,2021,3
2021-03-22,-8.47,2021,3
2021-03-23,-8.02,2021,3
2021-03-24,-8.12,2021,3
2021-03-25,-8.84,2021,3
2021-03-26,-9.83,2021,3
2021-03-27,-10.79,2021,3
2021-03-28,-11.53,2021,3
2021-03-29,-12.15,2021,3
2021-03-30,-11.91,2021,3
2021-03-31,-11.99,2021,3
2021-04-01,0.15,2021,4
2021-04-02,-0.1,2021,4
2021-04-03,-1.1,2021,4
2021-04-04,-1.95,2021,4
2021-04-05,-2.85,2021,4
2021-04-06,-3.66,2021,4
2021-04-07,-3.96,2021,4
2021-04-08,-4.05,2021,4
2021-04-09,-4.84,2021,4
2021-04-10,-6.04,2021,4
2021-04-11,-3.15,2021,4
2021-04-12,-3.1,2021,4
2021-04-13,-3.52,2021,4
2021-04-14,-3.86,2021,4
2021-04-15,-2.75,2021,4
2021-04-16,-3.15,2021,4
2021-04-17,-1.99,2021,4
2021-04-18,-1.97,2021,4
2021-04-19,-1.49,2021,4
2021-04-20,-1.64,2021,4
2021-04-21,-2.0,2021,4
2021-04-22,-0.55,2021,4
2021-04-23,0.05,2021,4
2021-04-24,-0.13,2021,4
2021-04-25,-1.26,2021,4
2021-04-26,-2.44,2021,4
2021-04-27,-3.7,2021,4
2021-04-28,-4.49,2021,4
2021-04-29,-5.68,2021,4
2021-04-30,-6.84,2021,4
2021-05-01,-0.58,2021,5
2021-05-02,-0.35,2021,5
2021-05-03,-1.0,2021,5
2021-05-04,-0.48,2021,5
2021-05-05,-1.25,2021,5
2021-05-06,-1.08,2021,5
2021-05-07,-0.81,2021,5
2021-05-08,-0.21,2021,5
2021-05-09,-1.22,2021,5
2021-05-10,0.18,2021,5
2021-05-11,-0.01,2021,5
2021-05-12,2.31,2021,5
2021-05-13,6.27,2021,5
2021-05-14,7.38,2021,5
2021-05-15,11.33,2021,5
2021-05-16,15.42,2021,5
2021-05-17,17.92,2021,5
2021-05-18,21.37,2021,5
2021-05-19,27.91,2021,5
2021-05-20,36.49,2021,5
2021-05-21,42.72,2021,5
2021-05-22,44.01,2021,5
2021-05-23,43.76,2021,5
2021-05-24,42.19,2021,5
